Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
98020,625.0125,338.1007,679.9045,15762.8467,0,87.217,0,9311.0645,0,10513.5186,0,48002.8438,1040.459,0,154.9626,0,SIRPa+CD31+,AU94843,Stroma,Position 53,224.36,61.06,4
98021,21959.4434,484.6625,362.3882,2427.5273,0,7333.8271,2357.4756,883.3908,8465.6748,11791.1582,0,27.4674,403.1903,0,0,0,CD8 T cells,AU94843,Stroma,Position 53,206.26,64.2,4
98022,110.8447,0,217.6943,4.5591,0,0,0,0,0.8922,17.6846,0,31563.7031,324.1786,0,0.4441,32.9823,Endo,AU94843,Stroma,Position 53,33.38,71.33,4
98023,320.0322,224.6108,2412.2808,1385.5253,0,250.9783,0,14.1657,0,536.4004,0,29938.0137,813.998,0,74.3563,1230.8763,IRF8+HLA-DR+,AU94843,Stroma,Position 53,340.02,73.84,4
98025,362.0987,3.6507,1826.9141,27.5573,0,4.8333,0,0,659.7813,84.3567,0,45092.0508,2577.4204,6.4671,65.9225,126.0032,Endo,AU94843,Stroma,Position 53,22.13,80.92,4
98026,164.4571,102.3317,1577.0319,993.4273,0,4.7334,0,0,1817.6448,1648.8373,0,4194.894,1003.8913,1.6357,136.2265,89.8816,DN T cells,AU94843,Stroma,Position 53,13.85,87.63,4
98030,421.6407,0,87.5365,0,0,241.5451,0,0,69.6835,2.1532,0,26551.4883,638.8701,0,0,0.1065,Endo,AU94843,Stroma,Position 53,39.43,92.12,4
98031,91.6846,27.1241,973.4649,450.1872,0,6.2197,0,12.1841,1520.8383,579.648,0,23802.7461,399.352,3.9969,214.3367,242.8108,DN T cells,AU94843,Stroma,Position 53,21.52,95.86,4
98033,0,0,862.8098,1.0985,0,0,37.3375,0,2771.4541,999.8776,0,0,454.9407,0,0,0,DN T cells,AU94843,Stroma,Position 53,262.54,99.04,4
98035,33.9337,0,117.2376,895.7072,0,0,0,0,0,7.0641,0,50216.9102,35.4011,0,0,0,Endo,AU94843,Stroma,Position 53,162.6,102.18,4
98038,13.9947,3693.8081,1248.9365,8353.2021,211.6214,4219.6177,0,1031.3667,7.0847,3480.5552,0,36980.5117,219.9219,0.7697,0,3050.8523,IRF8+HLA-DR+,AU94843,Stroma,Position 53,146.88,111.09,4
98041,48.8062,0.5287,122.3944,1068.9045,1194.9805,1814.9202,0,19.3389,0,413.0136,0,19641.5996,356.4752,0,0,1095.6962,IRF8+HLA-DR+,AU94843,Stroma,Position 53,133.85,125.44,4
98042,275.2576,741.5376,10655.71,6265.147,21.7292,1461.0162,1631.2307,933.8791,6743.4297,13000.7002,0,0,4435.9316,0,30.1148,3222.4451,DN T cells,AU94843,Stroma,Position 53,48.33,126.09,4
98043,17063.3672,3890.5249,1411.8145,13617.9961,0,2625.8447,43.7303,934.9777,2551.6763,12683.3154,0,0,34.9408,0,0,4883.2212,CD8 T cells,AU94843,Stroma,Position 53,165.62,127.29,4
98045,31713.375,0,3.173,0.2555,0,115.3856,1195.4098,0,10878.9424,16833.9141,0,0,1719.5323,0,0,9.5986,CD8 T cells,AU94843,Stroma,Position 53,316.66,130.61,4
98046,136.0179,542.2849,830.2171,3711.0686,17.8934,317.5945,0,50.709,0,450.2654,0,22440.7734,1294.6934,0,401.2903,255.351,SIRPa+CD31+,AU94843,Stroma,Position 53,72.43,137.33,4
98047,358.3477,0,402.5873,0.9281,0,2.5338,0,0,0,1.2288,0,39039.5469,1956.4786,0,3.7409,41.2104,Endo,AU94843,Stroma,Position 53,126.37,137.9,4
98049,448.2903,169.4835,866.8121,267.6157,0,7.0156,0,0,0,113.2722,0,19202.2559,1065.0266,0.0246,145.0635,275.9371,IRF8+HLA-DR+,AU94843,Stroma,Position 53,332.45,148.65,4
98050,7101.0059,945.8947,805.7786,954.5512,0,812.5766,31.9551,0,245.0956,4422.6997,7.8956,11.2966,36.0517,38.6595,50.4176,1332.2595,CD8 T cells,AU94843,Stroma,Position 53,314.32,148.97,4
98051,728.4572,1685.4825,1586.1405,3212.0122,0,1168.5253,1.9459,16.2723,3.8098,3240.2556,1.1134,27792.0254,899.2993,17.8822,257.3264,888.2469,SIRPa+CD31+,AU94843,Stroma,Position 53,321.24,149.11,4
98052,336.4598,0,662.8428,4.6868,3.9976,0.4799,3.9988,0,0,0.6537,0,39626.0625,518.3511,0,0,0,Endo,AU94843,Stroma,Position 53,137.01,152.12,4
98053,487.8222,0.6322,1345.25,271.6739,754.6483,1.8756,10.9411,0,0.3011,38.2078,0,22907.1738,2073.1494,0.6733,199.5478,178.5606,Endo,AU94843,Stroma,Position 53,78.57,151.53,4
98054,5104.1914,0,1553.9246,384.9877,0,2.0868,13.234,2.2264,763.4274,901.0396,5.3368,40232.6992,1673.8896,4.2858,37.8547,34.5953,CD8 T cells,AU94843,Stroma,Position 53,340.52,154.91,4
98055,308.4683,1953.7933,2681.3347,16099.8115,0,2180.106,0,1920.7837,6.9532,10240.8418,0,32899.0195,1374.8444,0,78.0358,289.3499,SIRPa+CD31+,AU94843,Stroma,Position 53,62.49,156.1,4
98058,222.8767,166.1786,1003.1044,2678.3303,250.4664,657.3795,8.5605,128.4949,14.4925,436.0877,0,33861.9766,1406.7036,0,55.981,248.1138,SIRPa+CD31+,AU94843,Stroma,Position 53,64.81,162.54,4
98061,94.3425,0,1167.3287,362.2063,8271.1475,114.6456,0,0,43.8391,145.1797,0,36437.3633,5431.7979,0,46.8124,74.0938,CD56+,AU94843,Stroma,Position 53,50.9,172.03,4
98062,17053.8301,1401.0563,3417.7915,4699.665,0,461.1265,216.8152,356.6873,2142.8269,9707.2061,3.5483,11034.5479,661.3239,0,547.2668,3989.1501,CD8 T cells,AU94843,Stroma,Position 53,108.29,174.08,4
98063,3800.7476,149.3438,1068.7588,159.7225,22.1038,8.21,53.3075,0,484.3275,1312.8101,0,25722.9766,373.7963,0,241.8725,193.0725,CD8 T cells,AU94843,Stroma,Position 53,33.37,177.97,4
98066,1921.3368,28.1203,219.5756,239.6278,0.083,0,41.2183,0,318.4851,658.1502,0,34402.0742,11.7164,0,4.1884,16.32,CD8 T cells,AU94843,Stroma,Position 53,22.6,183.07,4
98067,1052.3293,3092.3513,4712.4668,11494.6484,0,94.255,0,1746.109,0,7574.0049,0,16691.498,1193.75,1.6161,329.6381,2040.8491,IRF8+HLA-DR+,AU94843,Stroma,Position 53,113.64,184.25,4
98069,62.3492,3477.4917,2170.2944,3112.8694,0,6956.2114,2.6485,0,404.0309,5805.4824,0,32968.6562,641.1948,53.8314,0,0,IRF8+HLA-DR+,AU94843,Stroma,Position 53,2.595,189.83,4
98070,2054.2183,2840.1836,3028.2876,22035.9258,0,71.8481,10.1549,9327.585,7.3413,17755.1348,0,36243.6914,544.3824,1.8631,1421.5541,1992.4551,SIRPa+CD31+,AU94843,Stroma,Position 53,128.2,191.77,4
98072,32372.5801,0,0.321,0,0,0,364.9722,0,12140.6357,13933.8359,0,0,9581.3613,0,0,20.1975,CD8 T cells,AU94843,Stroma,Position 53,87.65,197.47,4
98073,322.7664,94.5755,543.7806,4910.7266,0,69.6801,3.9869,1023.5666,45.4524,2068.0618,0,25066.5508,162.4001,0,29.0987,56.0065,SIRPa+CD31+,AU94843,Stroma,Position 53,145.81,199.69,4
98074,790.192,417.4353,1967.4408,1598.9766,0,473.0246,23.3828,0,0,1173.5402,0,31160.8574,46.4319,0,0.615,192.058,SIRPa+CD31+,AU94843,Stroma,Position 53,161.38,200.55,4
98075,33.3387,29.0787,66.7178,256.3631,7294.144,0,0,0,7.0697,161.7289,0,0,23875.1152,0,0,23.1282,CD56+,AU94843,Stroma,Position 53,58,207.96,4
98076,22524.3027,2.7801,2.0983,227.0307,971.508,58.5025,1811.895,0,10232.7441,14265.7227,80.0154,0,12930.4795,0,20.5276,935.5718,CD8 T cells,AU94843,Stroma,Position 53,246.53,210.59,4
98078,2993.4724,0.0219,11.7962,436.4847,294.6868,0,62.8836,0,254.1444,1346.7917,0,0,23609.8848,1.4322,99.4707,791.1365,CD8 T cells,AU94843,Stroma,Position 53,253.12,216.87,4
98079,15786.6064,0.5426,13.8714,121.1072,0,273.0136,0,0.2158,3705.8276,5245.7344,0,0,6740.4839,0,7.3986,24.2616,CD8 T cells,AU94843,Stroma,Position 53,120.8,217.1,4
98080,0,0,0,1.975,108.8083,1.8012,0,0,18.8592,0,0,0,7389.3247,0,0,48.2537,CAIX+ Tumour cells,AU94843,Stroma,Position 53,15.21,219.53,4
98081,20061.041,7691.5322,673.1037,20084.8555,2489.2234,992.3802,3328.0884,5157.6294,6333.6865,25094.6758,5.5587,22.0691,28931.9316,0.9317,335.2146,2402.8071,CD8 T cells,AU94843,Stroma,Position 53,271.68,220.31,4
98083,26181.1738,13661.7227,3251.3474,13210.498,1783.1213,18652.6289,1849.1024,30.9127,12238.4492,30162.1387,0.4127,6.8073,15568.2734,27.044,417.7663,22943.5586,DN T cells,AU94843,Stroma,Position 53,303.53,222.21,4
98084,47.1459,2.9552,6.2636,16.9895,0,0,0,0,3.7821,58.2592,0,46109.9883,97.2988,0,0,16.4148,Endo,AU94843,Stroma,Position 53,212.74,225.19,4
98086,286.2165,1721.165,1506.988,3640.8193,0,928.4976,1.366,105.1447,0,2830.7202,0,25638.3789,758.7297,4.689,43.1447,328.4689,SIRPa+CD31+,AU94843,Stroma,Position 53,189.5,228.85,4
98087,93.7808,2953.0496,2787.1726,9523.6396,0,3340.7957,5.8881,4526.1436,0,6020.3394,0,21407.625,4304.0371,0,14.0979,1613.6931,SIRPa+CD31+,AU94843,Stroma,Position 53,235.97,228.6,4
98089,200.9738,0,204.7448,0,0,0,0.9388,0,0,0.292,0,35573.082,230.6276,0,0,28.6119,Endo,AU94843,Stroma,Position 53,175.12,231.04,4
98090,243.71,385.557,8.9849,110.7582,7.4275,19.9546,4.3032,0,47.9809,542.5602,0,0,2542.1697,0.8861,0,4.1821,CAIX+ Tumour cells,AU94843,Stroma,Position 53,302.15,232.6,4
98092,21374.2109,689.0867,69.4783,3326.1106,0,727.9716,16.9372,195.8685,4619.7729,15346.3242,0,0,14178.1064,0,41.9013,91.6891,CD8 T cells,AU94843,Stroma,Position 53,256.9,232.99,4
98093,264.811,614.7891,482.9886,1557.1289,0,35.1492,0,133.1938,0,1110.1947,1.3739,32030.8047,743.0657,0,126.9789,493.5531,SIRPa+CD31+,AU94843,Stroma,Position 53,187.2,236.39,4
98094,390.0767,0,34.4717,3.3302,0,101.7311,0,0,0.6498,31.3726,0,18643.6016,441.1262,0,6.6769,0,Endo,AU94843,Stroma,Position 53,196.71,238.74,4
98096,2004.5806,0,132.7903,54.4024,0,0,5.9056,0,210.1402,267.059,0,10444.834,457.9698,0,60.5203,26.8453,CD8 T cells,AU94843,Stroma,Position 53,253.85,242.88,4
98097,94.0369,0,92.8494,0,510.3205,2.7212,163.8029,0,0,0,0,0,8964.2305,0,57.8958,127.117,CD56+,AU94843,Stroma,Position 53,331.71,248.42,4
98098,18869.7188,0,2.2971,0.3741,19.8067,0,468.5702,0,3693.4731,9799.543,0,0,1544.0083,0,0,0,CD8 T cells,AU94843,Stroma,Position 53,98.14,256.26,4
98099,9.6444,6.9773,34.7381,0.8602,1918.2555,0,0,0,0,0,0,0,19025.1562,0,45.8176,381.9759,CD56+,AU94843,Stroma,Position 53,26.3,256.35,4
98100,129.6967,152.3014,220.7407,1572.9933,0,48.5072,2.1646,7.3971,0,1318.8258,0,35791.5352,1317.3722,0,49.6364,214.8555,SIRPa+CD31+,AU94843,Stroma,Position 53,275.62,264.11,4
98101,3972.9089,23.9714,262.0696,178.9732,0,128.1482,0,0,64.3786,374.4643,0,15291.8252,1608.0072,0,0,24.9625,CD8 T cells,AU94843,Stroma,Position 53,210.92,264.01,4
98102,697.306,1720.5439,705.6793,4590.2705,0,265.4383,72.0806,255.541,57.578,5447.7656,0,22798.7715,398.728,2.5211,224.5957,390.8995,SIRPa+CD31+,AU94843,Stroma,Position 53,289.53,269.59,4
98103,4.7147,0,22.6598,0,183.4948,0,0,0,0,0,0,0,7486.0776,0,0,0,CAIX+ Tumour cells,AU94843,Stroma,Position 53,79.24,270.43,4
98105,17606.0859,81.6545,5171.1162,89.3889,1608.4783,163.3944,682.9857,0,13935.5693,15004.6641,26.4436,0,8790.4951,3.643,109.4655,275.9155,CD8 T cells,AU94843,Stroma,Position 53,336.67,271.77,4
98106,40.8094,460.6983,370.3959,1874.1324,0,632.4142,0,29.262,0,3416.1089,0,6.2193,23.8845,0,0,3875.8418,IRF8+HLA-DR+,AU94843,Stroma,Position 53,308.07,271.13,4
98108,87.4061,2016.6324,855.5978,5309.25,0,117.1561,0,413.6354,0,3943.4397,0,9796.6562,1106.8113,0,0,545.4783,SIRPa+CD31+,AU94843,Stroma,Position 53,239.49,275.18,4
98110,123.1527,18.9782,491.9198,212.7537,0,7.4208,0.7447,0.433,6.1212,169.3464,0,15788.6904,1184.653,1.0654,43.2745,62.2707,Endo,AU94843,Stroma,Position 53,231.99,282.33,4
98111,0,0,14.2563,0,6452.1499,0,0,0,0,0,0,0,19199.0898,0,0,110.4281,CD56+,AU94843,Stroma,Position 53,89.31,283.11,4
98112,11693.4717,6.5328,52.2518,146.2354,0,1368.644,2362.2739,0,4477.96,8455.6172,0,8878.124,7275.3794,0,199.7061,134.6288,CD8 T cells,AU94843,Stroma,Position 53,213.22,283.81,4
98113,82.3795,0,210.2392,0,0,0,0,0,0,0,0,17266.7266,1084.5632,0,30.1828,2.4185,Endo,AU94843,Stroma,Position 53,222.03,285.05,4
98115,0,0,1.2918,0,302.6847,6.4682,0,0,0,0,0,0,11672.5469,0,0,0,CD56+,AU94843,Stroma,Position 53,84.77,288.58,4
98118,2.0437,0,6.7837,0,2546.4646,0,0,0,0,0,0,0,22299.8047,0,12.87,10.1135,CD56+,AU94843,Stroma,Position 53,28.44,296.55,4
98120,1752.528,1289.501,10523.5439,19125.3809,0,2491.6057,39.9608,3638.4343,9623.335,16205.0596,0.5651,93.1796,2185.5093,0.2813,874.4553,1067.1343,DN T cells,AU94843,Stroma,Position 53,235.7,300.44,4
98122,1938.3212,23.7528,324.5936,224.2734,0,0.5169,108.6039,0,177.603,544.5272,0,46976.6875,2308.1218,0,125.6751,61.1114,Endo,AU94843,Stroma,Position 53,210.72,303.85,4
98123,107.7776,1.9666,100.394,174.1473,0,3.4927,0.3843,0,0,15.3926,0,41230.5664,534.4962,0,7.5184,110.8742,Endo,AU94843,Stroma,Position 53,311.01,304.85,4
98125,101.6604,63.0041,552.1464,2003.0773,0,157.8231,2.0905,225.1154,0,785.5485,0,24390.293,4556.5635,0,84.3172,229.7666,SIRPa+CD31+,AU94843,Stroma,Position 53,222.48,306.78,4
98126,13.9923,0,7.7888,0,4910.0347,0,0,0,0,0,0,0,15237.4814,0,0,172.5046,CD56+,AU94843,Stroma,Position 53,108.95,307.61,4
98127,30712.4746,124.6359,93.1834,201.6014,15054.8955,20.1691,49.2029,18.762,11459.2295,10435.0088,0,0,18642.3867,3.2815,15.433,1488.7861,CD8 T cells,AU94843,Stroma,Position 53,26.97,308.8,4
98128,104.0232,137,838.0845,1058.9525,0,24.0686,6.5723,5.9736,0,173.4065,0,38515.668,42.5523,0,7.8279,31.7297,SIRPa+CD31+,AU94843,Stroma,Position 53,195.28,309.45,4
98130,2604.8638,0,5.6287,0,4597.1475,0,2.335,0,0,0,0.4546,0,14112.6211,0,0,880.0858,CD56+,AU94843,Stroma,Position 53,97.38,310.87,4
98131,3833.3157,0,4.185,0,302.1586,0,0,0,389.3862,505.2276,0,0,21457.6973,0,0,1590.7328,CD8 T cells,AU94843,Stroma,Position 53,34.64,312.68,4
98132,0,0,4.54,0,0,0.628,0,0,0,0.2526,0,0,9114.4014,0,0,144.6895,CAIX+ Tumour cells,AU94843,Stroma,Position 53,53.85,312.9,4
98133,68.0207,100.4134,420.5183,1022.9571,0,0,0,0,14.7027,154.0366,0,7644.4561,1004.504,0,240.4022,313.1574,SIRPa+CD31+,AU94843,Stroma,Position 53,198.6,316.18,4
98134,64.2323,0,114.6515,0,0,31.559,4.1234,0,13.0127,0,0,47239.5234,606.9329,0,45.5445,0,Endo,AU94843,Stroma,Position 53,176.48,316.26,4
98136,206.6162,61.9486,467.3019,69.3974,0,0,0,0,0,0,0,39848.8359,719.0707,0,118.9943,230.1227,Endo,AU94843,Stroma,Position 53,208.55,317.45,4
98137,153.8657,1.9905,302.7669,169.4446,0,7.2628,0.3477,0,0,184.1932,0,28295.6836,414.8581,0,57.2673,70.7802,Endo,AU94843,Stroma,Position 53,324.27,319.67,4
98138,1114.7915,0,1356.3334,2809.2595,0,144.7865,1.624,9.3678,1324.0903,2497.8096,0,33709.3047,3.7603,0,0,0,SIRPa+CD31+,AU94843,Stroma,Position 53,182.23,321.69,4
98139,4729.5962,28.3491,15.3562,425.6862,0,107.6731,675.1151,0,4243.2402,8174.9365,0,0,17946.4355,0,40.5348,2414.7507,CD8 T cells,AU94843,Stroma,Position 53,134.05,326.36,4
98140,32.8781,0,36.312,4.6818,0,0,0.6818,0,0,0,0,18361.3418,0,0,0,0,Endo,AU94843,Stroma,Position 53,328.43,328.27,4
98141,189.7065,0,0,41.7037,3618.6179,0,0,0,5.2893,34.4747,0,0,12690.1729,0,0,0,CD56+,AU94843,Stroma,Position 53,76.22,328.43,4
98142,1003.2264,17.7615,18.3586,2260.6375,14868.0869,7.6015,0.7027,58.2214,85.9538,2177.9634,14.6768,0,9227.7529,0,193.6218,551.4067,CD56+,AU94843,Stroma,Position 53,28.05,330,4
98143,0,0,4.7786,0,6784.7642,0,3.4562,0,0.4774,0,0,0,12807.3965,0,1.4092,339.8459,CD56+,AU94843,Stroma,Position 53,60.92,336.33,4
98144,28492.3145,10.4116,33.21,60.9243,168.511,10397.2832,2657.1931,0,11325.5029,21606.6992,179.0476,2.9413,17053.6055,0,168.8257,1239.6497,CD8 T cells,AU94843,Stroma,Position 53,289.87,339.92,4
98145,165.201,0,291.2714,27.3786,0,37.866,1.2998,0,0,3.4372,0,43833.3516,54.2613,0,0,0,Endo,AU94843,Stroma,Position 53,186.6,341.43,4
98155,11821.9199,137.6012,37.7217,2312.8811,597.3475,2673.4141,1559.1981,12.6122,6478.1924,9782.5889,30.5718,1.7746,13621.2617,0,28.576,3764.2385,CD8 T cells,AU94843,Stroma,Position 53,110.49,375.31,4
98156,828.8283,46.5121,696.5261,1703.7836,4.7902,162.5473,3.336,0,0,666.1453,0,33119.2734,2102.8716,0,0,125.9971,SIRPa+CD31+,AU94843,Stroma,Position 53,340.96,378.57,4
98157,16871.418,3066.7336,1830.962,6841.9233,0,2399.8054,28.8801,22.6096,1102.5513,12178.5088,0,1.7428,0,0,0,1079.2439,CD8 T cells,AU94843,Stroma,Position 53,264.49,379.16,4
98160,52.3111,21.8286,250.573,2003.0043,0,309.235,0,113.427,0,1583.4092,0,43734.5312,569.1116,0.614,236.6221,73.359,SIRPa+CD31+,AU94843,Stroma,Position 53,165.42,382.81,4
98161,655.5619,0,448.7209,41.9582,0,0,1.3497,0,0,0,0,0,27473.5039,15.483,0,566.7884,CAIX+ Tumour cells,AU94843,Stroma,Position 53,96.98,387.52,4
98162,843.9585,0,43.0489,34.1734,0,58.705,0.8434,0,1.1176,14.0059,0,0,22466.2598,0,0,202.4516,CAIX+ Tumour cells,AU94843,Stroma,Position 53,225.38,388.79,4
98164,1851.7089,43.4988,29.0951,0,0,5.6009,11.3386,0,30.3727,4.3615,0,0,12197.5381,0,0,718.696,CAIX+ Tumour cells,AU94843,Stroma,Position 53,192.51,398.55,4
98166,4249.7134,0,9037.9688,679.389,0,471.2397,123.8853,0,8170.4702,18178.4375,0,2110.1968,247.2099,0,0.1539,24.6521,DN T cells,AU94843,Stroma,Position 53,331.89,410.91,4
98167,45.9526,0,402.3458,187.844,0,14.926,0.8239,0,0,6.0338,0,19787.3027,505.8727,0,0,0,Endo,AU94843,Stroma,Position 53,156.92,412.65,4
98168,15.3448,385.8019,708.4507,3176.0332,0,3.0214,1.1863,19.637,0,2737.3479,0,37299.1133,56.4561,0,2507.4368,0,SIRPa+CD31+,AU94843,Stroma,Position 53,172.43,415.69,4
98170,13757.123,13.1634,26.1185,315.6133,0,39.1054,1016.3846,9.7662,6320.9092,5146.3403,0,17297.4043,368.3857,0,50.3559,81.3685,CD8 T cells,AU94843,Stroma,Position 53,323.18,422.21,4
98171,5628.875,0,92.5318,5.6331,0,0,340.66,0,1644.1417,2930.6799,0,20774.1465,212.4785,0,0,3.6376,CD8 T cells,AU94843,Stroma,Position 53,310.66,422.3,4
98172,26.7956,34.9661,373.2878,608.0539,0,0,0,91.707,0,1301.6812,0,10037.7949,5.3277,18.7838,1.8782,0,SIRPa+CD31+,AU94843,Stroma,Position 53,5.285,424.1,4
98173,2063.5469,0,6.3276,80.7097,154.1921,97.6976,0.94,0,1.6447,13.5222,0,0,16663.0957,0,26.7915,588.4857,CAIX+ Tumour cells,AU94843,Stroma,Position 53,291.12,426.41,4
98174,260.3847,195.5831,1288.6368,1672.1793,0,114.2981,0,29.4805,0,1316.9617,0,44387.8672,456.669,0,0,5.7188,SIRPa+CD31+,AU94843,Stroma,Position 53,142.77,427.51,4
98177,54.4416,578.1816,1794.9131,3146.5566,0,532.3811,2.9122,23.1313,0,3954.011,0,28540.1641,1.3691,0.4714,0,0,SIRPa+CD31+,AU94843,Stroma,Position 53,202.13,439.64,4
98178,376.73,0,143.0872,0.6671,0,0,2.7494,0,0,2.747,0,50297.4375,424.7373,0,0,0,Endo,AU94843,Stroma,Position 53,310.3,442.41,4
98179,3.0229,2284.3647,1006.989,7785.8643,0,2044.5674,0,1570.924,5.9551,7963.9644,0,18059.7129,26.1091,3.5756,0,850.5756,SIRPa+CD31+,AU94843,Stroma,Position 53,8.053,447.56,4
98180,107.3974,7124.2505,11523.293,23496.5977,0,1088.1449,2.6689,3920.0134,0,17916.6621,0,26306.8066,16.4435,7.2153,292.4293,143.283,SIRPa+CD31+,AU94843,Stroma,Position 53,213.72,449.22,4
98182,24.2225,771.4716,551.8135,1455.8167,0,777.3445,0,12.6675,3.5499,1208.6479,0,18934.666,7287.1904,0,12.6675,27.7598,SIRPa+CD31+,AU94843,Stroma,Position 53,119.35,451.68,4
98183,25.4758,0,204.7846,270.5799,0,0,0,0,0,14.2549,0,50905.9961,230.2101,0,0,3.0503,Endo,AU94843,Stroma,Position 53,23.21,451.52,4
98184,1372.1283,0,261.5664,14.2303,0,7.8612,1.6827,0,22.6999,62.2753,0,18161.5117,14.3908,0,0,0,Endo,AU94843,Stroma,Position 53,32.71,457.1,4
98185,333.991,23.7774,478.3077,172.1219,0,7.9182,2.7741,0,0,109.3404,0.9345,55643.9062,2175.1089,0,208.2946,186.6399,Endo,AU94843,Stroma,Position 53,301.17,459.21,4
98186,72.7126,0,40.9171,1.3633,0,0,0,0,0,0,0,31754.7402,11.7687,0,0,0,Endo,AU94843,Stroma,Position 53,321.37,461.14,4
98187,900.8778,1163.9951,2362.8123,4594.9629,0,15.4,159.321,0,157.2444,3775.5557,0,30038.5918,1073.1357,0,14.116,429.7136,SIRPa+CD31+,AU94843,Stroma,Position 53,294.73,464.58,4
98188,1287.6769,417.7505,611.5621,889.5779,0,242.2821,0.4579,0,2.2021,1998.2789,0,9490.668,37.4042,0,0,129.3032,SIRPa+CD31+,AU94843,Stroma,Position 53,42.65,465.04,4
98189,1086.4117,0,125.8951,152.7965,0,89.2003,0,0,17.132,53.194,0,54838.0078,688.3481,0,1.8219,117.3386,Endo,AU94843,Stroma,Position 53,315.52,465.55,4
98190,96.1935,1684.5127,1543.2189,5092.9546,0,257.8997,1.3178,0,0,2836.8191,0,56179.3086,659.8785,0,28.4873,74.637,SIRPa+CD31+,AU94843,Stroma,Position 53,308.22,466.47,4
98191,536.5449,14.4465,249.276,95.6899,0,52.7753,0,0,30.1013,11.8406,7.3481,47246.4844,2061.9841,0,6.6481,146.4767,Endo,AU94843,Stroma,Position 53,68.03,471.21,4
98192,129.4007,0,201.6669,123.0822,2844.8699,0.7913,101.6364,0,2.4131,125.1469,0,51674.5547,768.5047,0,0,13.3789,Endo,AU94843,Stroma,Position 53,95.74,471.49,4
98195,34.963,0,76.6808,22.1041,2377.8289,12.1111,0,0,0,15.1217,0,57792.4102,114.7531,0,0,0,Endo,AU94843,Stroma,Position 53,83.39,475.71,4
98196,272.2833,0,777.0987,205.8187,0,8.5558,0,0.0365,4.912,87.8412,0,42466.4688,1202.1309,0,10.9914,45.0805,Endo,AU94843,Stroma,Position 53,52.73,475.5,4
98197,1764.771,0,1874.333,78.7609,0,0,1.5538,0,23.479,43.6268,0,30562.668,1047.7975,0,62.1104,40.7217,Endo,AU94843,Stroma,Position 53,68.17,479.59,4
98198,1169.7716,125.88,2300.842,24496.4512,0,215.5036,0,10758.5449,0,2431.4033,0,44065.7109,1552.574,0,3414.3069,91.2319,SIRPa+CD31+,AU94843,Stroma,Position 53,45.26,480.94,4
98199,304.699,56.4678,114.0218,416.4864,0,3.6619,45.747,0,23.349,384.1974,0,55553.3516,141.5049,0,0,3.7186,Endo,AU94843,Stroma,Position 53,93.07,480.32,4
98200,1006.66,0,2899.3142,4563.4854,0,0,0,1670.0621,0,338.5733,0,43482.5586,452.4478,0,89.2603,127.1032,SIRPa+CD31+,AU94843,Stroma,Position 53,56.94,482.21,4
98201,23526.9766,0,7.9263,17.2715,0,176.4692,1013.2519,0,5087.4595,9738.9678,0,0,3832.5615,0,0,0.0835,CD8 T cells,AU94843,Stroma,Position 53,16.29,484.23,4
98202,9242.084,604.2734,1242.0667,5639.2983,0,1607.0055,17.1999,880.0215,2634.4448,10965.3916,0,10351.0928,407.238,0,134.8577,2785.1567,CD8 T cells,AU94843,Stroma,Position 53,87.38,485.74,4
98203,33008.2539,0,7.3249,0.5952,0,19.4696,83.6435,0,4463.1567,11350.0098,0,0,2.0202,0,0,0,CD8 T cells,AU94843,Stroma,Position 53,121.24,489.16,4
98204,591.4141,8.6033,303.1554,210.7109,0,505.8993,0,6.7109,175.388,401.7743,0.5035,39863.7227,2627.3472,0,5.5069,0,Endo,AU94843,Stroma,Position 53,102.57,498.71,4
98205,509.6962,0,2011.4846,109.525,0,6.2077,3.2798,0,299.0933,179.2711,10.9942,52396.8711,603.5336,1.1067,63.8462,1.6365,Endo,AU94843,Stroma,Position 53,37.68,498.94,4
98206,6171.5986,72.6903,6843.4106,431.2462,0,21.0402,1.2776,7.8204,9781.4668,6876.0566,0,2718.2288,1.9956,0,15.1514,0,DN T cells,AU94843,Stroma,Position 53,47.61,500.41,4
98207,67.4281,53.1986,651.6061,2280.7764,0,0,0,109.3356,4.4703,994.5286,0,19792.7129,21.9018,0,0,189.2374,SIRPa+CD31+,AU94843,Stroma,Position 53,315.64,503.26,4
98208,55.0783,7.0282,846.4311,211.62,20.6743,116.0073,0,0,0,217.6106,0,28756.541,1653.8278,0,16.5219,30.4196,Endo,AU94843,Stroma,Position 53,336.97,505.19,4
98212,174.7765,260.8857,2277.416,4406.875,20.8966,116.0613,0,567.8538,0,2059.1504,0,25113.4629,406.1345,0.9487,0,7810.106,IRF8+HLA-DR+,AU94843,Stroma,Position 53,323.06,510.98,4
